seed	V	E	states	duration
4813d7267cd63528	8	13	1854	919
e0083f45fac69285	6	10	1234	16
2a25270d31b99f48	8	25	582135	38516
3deaf27ea001d885	7	19	68109	736
d0294f9dcfb243ae	6	9	3298	30
f601c24d02f35fbb	8	17	27011	2276
478f11d1e57aecb3	8	9	11035	819
d11c73218126d32a	8	26	1293343	33364
fa89d4e1f3cb0273	6	14	22689	39
b9b2e343380407ae	7	19	237671	1630
4eee3040b38c4bb3	7	16	71343	346
ea3bbd38c71c5e3a	6	9	1275	14
369b08e89e604803	8	20	22337	1766
25e28370dcbd3a2c	7	8	5035	147
4be56efb581e1ba5	8	22	563809	4214
6cabcfbd54f9bcfd	7	12	799	79
d2108fb2b255490e	8	18	1677	879
732f0b85de80a520	8	16	14956	830
93a0aa11e37ac22c	6	5	652	20
a3efeee8aa9ebe0d	8	20	34399	705
e83e0760dfb88565	6	10	4007	24
a723b02a9379646a	7	18	35993	143
619be0657ae47a34	8	9	18203	1002
1f04fff3866c3a00	7	16	11723	260
2e6daa1a09bf2c6f	7	15	2482	65
b798a8d430885470	8	19	2867	1060
11796acbaebf54e5	8	17	11073	1447
555b59d9eb63e52a	8	9	12417	2242
763594c996a1e03d	8	25	919841	5883
3e99c49ec810f678	7	15	5191	91
b99e3a4c1f94cb33	8	16	5137	558
cc55d004fa441287	8	12	3076	652
0211bf65ae12879c	8	22	563809	17245
b87557375d8f66f0	7	6	2821	151
2f9b506cbd0d78fd	8	20	190831	3225
47af9e8816e4bb70	7	15	1298	89
fe2fa8b2dd1e339b	8	11	2112	765
125c781aa0309ba4	6	6	272	15
dfc38c363f49e144	6	14	22689	35
c7260ad9888fcc22	6	6	2045	26
ebc6a24fcc7d5d75	8	20	1	743
dccb4c70dae55ea1	7	16	32537	637
e31cf0e275a54411	6	7	668	16
fa4fc472ac997522	7	11	1	70
4b5d32e479fcf773	7	14	1819	67
44fbe74ed82f558b	6	6	3309	37
276f2097c3cd9e09	8	25	582135	2573
4aee6b5329d7d272	7	17	60265	1363
d2e323a8b0eaf102	7	7	8750	260
d06938d416824f8b	6	7	1147	15
81a3d673d01b6867	8	26	5898985	91167
215a5df0e231de86	8	9	13781	1050
fc09cd6cdef7fd2b	6	7	2554	32
5652c2e0cda6d72e	6	5	652	20
c6c7bb392a8da5dc	7	19	237671	630
310bb865acbff371	7	13	11990	208
2884b04f9c945256	7	11	2361	89
6469ceeb2b79c02b	7	11	3151	93
2d551fa1a9cb7afa	7	20	466927	4256
ef188e602df80f22	7	9	9096	173
4fef7b16a7377097	7	19	68109	189
44e1cb9a74763769	8	13	19232	1665
d2dd7a4e499eeef9	6	6	1433	20
2f3cdefa4db357a9	6	12	3333	34
559d33b030e5a0ef	7	8	11055	206
56901e84c54840d5	7	11	1998	95
1cf7310add8d2d8a	7	15	3325	135
ea383285761cad79	6	8	1230	23
d52f8d337503968c	6	14	22689	48
5ed1cf26c5a83e21	7	16	16147	340
5efecc1ed81c45ff	6	8	1230	17
2a3c81edabfac5c5	7	8	1776	146
d5c517cc2629b0ba	6	10	4007	39
b7013bb087e95b6c	8	20	48590	1645
115a95b75ecc80fe	7	12	9249	198
e27d6c8126cb1abe	6	10	1767	19
a4ae5c29539254f5	7	17	19221	254
b4c891a4e4844f52	8	27	13370769	213600
d3a38c23de0057fb	6	6	1254	30
cad892487578c303	7	19	68109	408
1577094c1e2aeba2	6	12	16035	33
232c7ba06e1f439f	8	12	1299	1517
698529e124edf284	7	9	3615	110
f15420824ef7f6e6	6	14	22689	30
0a942a8860987175	6	7	2554	30
57815b0afcfc5288	7	10	2418	111
b7e23cec6c956bab	7	9	10515	262
c872fa36c7499559	8	20	37349	2230
19720b0a369dec49	6	12	16035	30
8877f092d2c8d95e	8	10	10421	1161
774e1f88f6b9fb38	8	19	22359	3619
857c150814a380c6	7	10	7777	203
d85f2c5dbf3a5b9a	7	7	4290	128
e748e9772a8f20c5	7	11	9500	201
4ffba23fe2c4ff23	6	7	483	17
8b5ec85d49efdc61	7	11	1671	82
4e17b90a368cf196	6	11	5053	40
a23a7b6bd212632a	7	14	2259	115
c4b4f7a3f70bdbaa	8	14	1064	502
35151daca64a931b	7	10	3023	119
6d6d6e8ba1350f4f	8	16	5469	1083
a7144998ad890826	7	14	10505	217
dae46d5aaa009e52	6	7	2554	31
562d8a1bb6d79f16	7	12	1646	143
a6833f92cb7b0fd5	6	10	1767	12
5f9fc6a9e6d9d3d2	7	18	57923	504
3005dd23e1dc0cf6	7	18	35993	674
3798796698334773	8	27	13370769	219418
d2a4bb9aafa1b2b6	7	10	1253	118
8c1725dc5713227a	6	6	1334	24
7a57118feb29895b	7	8	377	105
11d3fb5c20e71087	6	7	668	16
4e88ceb53553b678	8	24	109375	4984
441bf8b3805b0ad8	8	16	1	287
4a04db23618bd548	8	13	9950	758
debbebea0c0ea63e	7	17	9851	151
6e97dcb72dd92b94	6	12	3333	25
3853d2a42d05ce20	8	23	75577	3941
13f859455b78b4b9	8	17	1	1129
e4f810a5a03d3d56	6	11	2199	35
b09a6be611dca4d2	8	25	919841	12170
7f6fb472ffa2cd33	7	12	18224	285
551bf97d6ac2b4ac	6	5	4714	40
f47dbe5104c04355	6	9	2204	24
b5bac12d98d8e73f	6	12	5369	21
a4409be68a76b9cc	6	13	14161	42
91a86d9c4ac925b0	7	6	6089	205
671f18c738acb08a	8	21	8550	353
3bc61e7728dcb5a7	8	18	1	529
314c9469701598dc	8	21	325119	2071
53a1d4697c7abf60	6	11	2199	18
11347374d03e921e	8	9	5292	740
53d3ac3d8c549edb	8	25	919841	60732
02539e77f6433913	7	18	35993	983
2af394770f627ec0	7	17	18231	324
923d1da38bd79d4e	6	7	1417	22
ca1bb496196e5528	6	6	1433	22
9984bc004c9502a8	6	5	1434	24
365c7ad109952e78	7	16	15364	454
1deabb3943a8eb75	8	21	15014	609
37727243978e4e2e	8	27	13370769	212729
a673d446631de628	8	21	40517	3597
b66ae3506d3aaf12	7	15	9682	382
a124fb9a81737ca4	7	16	4717	53
1dd6d0d78cf746b2	7	19	237671	3910
7dba2b231be56bf8	7	17	51349	617
caa3cfb666a7ce99	6	9	1014	16
bd87c147412844c4	7	20	466927	1049
7c8a5d34cdb2d84f	6	11	5053	22
bedf63b37c9a7d5c	6	8	3274	31
fe5c2e34b24e515d	8	10	12549	888
fa918fb16a9f30f6	6	6	2521	28
4ce5787226f87c6c	6	6	1843	30
4050124a10826ff4	7	17	9851	220
788d232811cb6575	6	8	1241	19
a12b8a9ade85d2aa	6	12	3333	18
f067ed55ac8123f1	8	17	2549	753
f9f22bb92c6462a3	7	12	4213	146
2af87c46136c6d9b	6	13	5299	40
b000c15ec32e442f	7	18	102484	984
9857bc9c6ee3028b	6	8	1230	22
2af2a14612aa1f95	6	9	5639	54
91f83b2bb80abe57	8	24	62979	1171
70203897e647df31	7	13	19010	331
94225b18668e4212	7	16	32537	213
f7db121e3f9ca8b0	8	25	582135	17159
8427991b76cda78c	6	14	22689	31
7be848b2ae5a6415	7	11	8458	118
16b1cae58a386fc4	8	7	19878	2221
d870b7283e5219b5	7	8	3890	136
1533fe5e3c323a37	7	11	7119	236
66b7f0aad1548263	6	12	3333	23
224a8062893c2a71	8	17	38610	1661
daa2001f18e7985b	8	12	2090	1243
fac3f416c2902701	6	9	2277	21
7c10562bb8d33438	8	19	8296	1234
48e65f01f536cdf3	6	6	2521	29
81965a2a659bde9a	6	13	14161	31
a69006d5d923f240	7	7	3244	133
b067e85229eddfd6	7	15	40721	199
8a4b2dc4722921b2	6	12	3333	33
a4dcdee92dec60a5	6	9	1014	13
12b6feb08d3a455d	8	16	1	678
9ed7590d1cd414e0	6	7	2554	32
3ee77b1b22e96c45	8	14	2247	550
2e85cc2aea27b872	7	19	68109	415
621a48b74ed056c4	6	11	1265	16
c11b1a04b029295d	8	20	1	1280
9812ea5ca367bd6a	7	14	8394	167
cea39e41754aa7e1	8	10	4489	1457
58d07442d7c14610	8	9	17569	1083
617e9aecf7e17a1b	7	11	6950	135
1abba6e9c0a85ab6	8	17	30006	542
82bcf7667d3b48c6	7	10	435	113
77e6164d65edde21	7	7	2949	139
61fb52716dd75468	8	9	26300	1622
9c1b4b67977c6fbb	7	18	57923	850
9984c764526c7990	8	15	7924	604
cae4d394be6d8707	7	11	4697	213
0df00d56de37b018	8	19	3271	571
409cc3e3e58f5321	7	20	466927	1937
76fe69be95a8cedd	8	18	55767	644
cc210b276a45d1ca	8	17	2685	584
aa09d3512dfc4404	7	6	6089	160
40eb57f7320c1b95	7	16	16147	210
d0a4e9523313ce34	6	9	5639	42
0b5b55658519ed23	7	18	35993	289
c50036628de77a88	7	10	2797	79
41c3be77ad0d7f18	6	11	6961	17
30da9c99fd54c7ec	7	16	2402	246
d4a8709c2a53cbb6	7	6	2821	149
2a295df2db092fc9	8	23	147092	1130
9d557c14b93709ff	7	10	2171	108
97a18e238071a7d6	6	11	5971	23
5ee7c98b8b244e6a	8	8	52081	2214
2186dbf9b38ce84e	6	6	2530	32
e48af13c299f2be7	8	12	5893	1015
6e506ac289e21d1e	6	5	652	17
ffa39cab1e7ae46e	8	12	21132	1055
3472285c13a777af	7	6	46719	794
c690fe89182d0ac4	6	6	1334	22
9690ed81af709390	6	6	1334	22
cc2805cafe8bef94	6	6	1001	18
bba905253c807b05	8	23	102113	3877
4571780da33cea3a	8	22	223615	6371
c0e7bb9c58006573	8	23	214417	12581
9bcfc333daf47465	7	7	7406	194
d2b033489130550e	8	26	1293343	6434
0a3b649dd9a83bd1	7	11	8831	178
08e06cd868928ad6	7	19	237671	551
ae0a11a375f28378	6	5	1434	24
0f84264e1bcd4e1c	8	26	5898985	27481
8fc84c878f11d4b1	8	11	1674	1105
51a37d0d424168bd	8	25	919841	41283
8ce1a66bb165799f	8	27	13370769	215743
3add762357791070	7	8	1647	340
e24319f13daf8ce2	7	6	6089	208
885c6c8636424825	8	10	4028	839
657cf8d9c978ebb6	8	26	5898985	26743
fc8e45664ea75852	8	22	60637	3599
b419223f6bcd2ac7	7	8	4805	139
492074cb3f26f548	8	18	8003	1649
cc2c80644a93aad2	8	17	44353	1266
23443649997ff537	6	14	22689	94
6c7f42d57bfe49bf	8	13	1768	579
f68e196f7c1b37c4	7	10	13758	157
7f1bd1ccfa6856e1	6	5	1434	26
531bb08331556ab5	7	12	26743	555
08fab40fe29c877c	8	15	3624	471
23f868610338773b	6	14	22689	50
acaeffdc7786898e	6	9	1870	23
81bff5fc3c5f5f79	8	12	1	892
555c706cfa41a4a9	6	5	4714	47
9c09b4d8125b7bae	6	13	14161	36
4e74df367c02c053	7	8	26878	385
8887cdfaf5ab5324	6	5	2792	31
79ab35e2c81281a9	8	12	6944	1319
743823a2d2787592	6	9	5639	41
ac95df9214bd146b	6	9	5639	38
2a865f7e0db5c356	6	8	2617	31
80772e9d1f501fb2	6	8	842	16
b29a089af2f09231	6	9	1275	23
d04171ddb032a8a1	6	12	16035	97
eef2e69d5e3d0943	7	18	35993	140
2ab87ddac1bbdfc6	7	17	19221	258
cf6decacb5e6149e	8	13	1	495
8c818bd3e80242f2	8	11	42059	2244
41daf53f14cb6b5b	6	8	412	12
4f08e885e7912066	8	13	6533	899
b0cdf7e681675eac	7	17	19221	310
a0e51e9840e55229	7	17	60265	878
decf45d578a9e53f	6	12	5369	19
6fb7d255dbc689b2	7	15	8249	177
e32ba0b1fddb449b	8	14	2100	814
c631b36db93241ef	8	27	13370769	248129
1905dc24bb58ed03	7	17	18231	59
4bdaee9a75635c90	6	11	5053	43
2c1d504ac0900594	6	10	2212	13
5f3cf3f3b875c8d1	6	12	3333	19
ac2c1c60d74894d5	6	9	1845	15
55c1ed1686626a90	8	7	123366	3428
e5a6f4095126e34c	8	20	11585	1625
025eb1aca44ae571	6	11	2199	25
9c791edeb5d17581	6	5	1332	21
314d379e43c8e52f	6	14	22689	48
19c4ef48b95fe22f	7	14	3903	143
7ddb2f438a8d3eff	6	9	3298	27
21a53ac146d46498	7	9	1035	66
4bf75d358a34a67b	7	14	2199	112
e5586dc80bc0d132	8	8	6710	1159
81eb37d46b91f015	8	11	883	1164
91d453e2ce4fc9be	6	6	2521	29
ec9c517262e0e76f	6	9	2373	21
9ba51942f9a9018f	7	7	1465	118
b252e50d772ee281	6	7	1021	16
ad32a272f9c68d16	6	12	3333	16
f6e6bd66f1a2442a	7	12	1134	58
29e3bb87a4cb39ee	8	18	31697	2894
8e258fa8cf615f33	7	14	1306	92
2686ef972f9c3176	6	6	584	20
5669f959b53c8140	7	18	35993	438
fbb7419e8990e7a5	7	18	11601	181
f97ab12766223df4	8	20	40208	2142
477c389b3ae0fdb9	8	21	19629	1032
09afbcd73a6ee6bb	7	12	10963	163
f3a49163a3fbbd4f	6	9	1275	14
740639b8b95819bb	7	14	3903	128
77223918731dcd06	8	24	109375	9457
8fd6c0edf8cfede1	7	7	5270	217
6fd6120d5f1fdb5c	6	9	1275	18
da37017cb9acd574	8	17	24173	1998
2826acb765908006	7	15	18385	204
afd03d4be1925d7f	8	10	22857	1611
bd8e3cf314510883	6	6	8861	52
3e2c92c6c7ff0598	8	23	49193	2217
bfdb92bbd1917054	7	6	1413	125
a05ef08ef08d2660	7	13	4377	81
59aa1df37881a574	6	9	3298	27
859068bd0159522d	7	8	8245	247
4437e5a9d2af6c10	7	18	11601	147
c1bbeac7297909bb	7	10	2174	90
fe8823fcbdc8b55a	6	10	2212	19
a8f5c2e919ca4cd9	7	15	16476	807
5885973572ff775c	7	9	2167	163
d1b8510af0c375c9	6	13	14161	31
b556fa656d491909	6	11	5053	42
97fab85d3ad38af6	8	7	96150	3730
06a83212fe3e7af8	7	15	7993	175
647cceece9f8852d	8	9	10819	1295
ad7c6259cc4b3b28	7	13	868	52
ebe69c4d32a8595d	8	24	268555	9296
f852fee54070efb1	6	6	1001	17
69a6fb88fcfd8537	8	14	1	423
7099b45ab3ba2d66	7	17	18231	114
bcd8dc900f90822b	8	15	13372	1304
7ad739d724d1c50a	8	24	254811	8065
37d243ef3b8bee49	8	23	49193	1759
a81d4e391782811b	6	5	2792	31
990d33c2ff5027e6	8	27	13370769	85584
5d40264648228a20	7	6	6089	308
ba2a1283d7a5b24d	7	19	68109	589
2bd349e849e5c54f	7	13	1134	91
d6e26931794a29b6	8	23	46529	754
049172903fab13f5	6	7	4418	31
5cd903f563c32b4c	6	12	3333	22
5c8256186fbcd211	7	16	12829	241
5c18573593ab3cac	6	14	22689	48
2d7e061ea3901246	8	10	2563	920
d2a3bf302e2e3c6c	8	11	7589	1262
6233ca27636c113e	7	20	466927	4473
50137b941ddfcd83	6	11	5971	42
419c70140493ebad	6	6	1334	19
d4bb3ca44e2b1fbf	6	6	1001	23
b33991714413e456	7	16	4717	134
97308e698ceb8d9e	6	11	5971	37
9d36793ed1ccb603	6	11	5053	32
f9d49de78446edd0	8	23	46529	1040
0e539ad06c63c21d	6	10	1544	22
b7c2ffe6e753f774	7	15	16329	126
7fd8ea6174a57010	7	14	19536	518
a300f47d1b655785	6	6	1072	17
dccd326ed422d40f	8	23	214417	4075
fd1b50c9a4408e26	7	20	466927	1238
eb33b019f011f8e8	7	19	237671	1426
747c4509434190f9	8	7	11962	1148
e1d1e752300f8d78	7	17	9851	330
f705bfe8d8e183de	7	8	877	96
ff97bb18069d76e4	6	9	674	14
52b959264233d414	8	16	1	766
bfae52f61cdaf08f	8	12	6593	1450
85e8c45051c00405	6	11	5971	53
6dde8e46a524ecd1	8	23	124243	1049
3d3c585d94aa6748	7	10	7558	195
10ca746874177294	7	16	15364	293
b5113fb7aa9a1875	6	10	703	20
a8ac63bef8e24c6a	8	26	5898985	66188
210b26d54218ddc2	6	14	22689	105
d8fd74eb6c1bbda3	8	16	23067	1654
16f0bbde51b982ff	7	14	2649	80
fa739d108eceab4d	7	16	40235	512
02a531f24c4f8a50	6	5	4714	41
e96b002eba099a80	6	10	703	16
dbcac817cd0590e0	6	8	2617	30
08ac72c5c0948822	6	10	5968	44
0222cdf86d75b586	6	6	3309	37
e69d0d78874e4d04	7	13	5248	100
e860eddec5c15e4f	8	13	1923	1453
dfb88a649a2d262a	8	14	5824	1602
a422feba5a798550	7	19	237671	1106
2faf86869a946a96	7	19	68109	413
d986f0f16e50a9ec	7	19	237671	574
b9d9402f64a7a80d	6	10	703	17
4816845cdc3ee8c6	7	6	6089	200
0a8d3bc7526a68fe	6	5	652	20
464298c0636bb629	7	15	7993	197
7959d3c48b568904	7	18	57923	457
fbbea6e554878333	7	11	3030	109
c53cd0e3a27c2710	6	12	3333	22
c9cdb49418e14e44	8	20	48590	5890
f14ef763a96f36ea	8	14	4826	1113
fc9e5fe990e04ce6	6	6	2521	29
c06eaddcc2f96d1c	8	22	34333	6459
ab2f899ecf2ca018	6	11	1265	9
95ae6d70066e5773	8	17	1973	852
63ab72a70b3c47c0	8	12	3466	717
1992b002f478c5bf	8	27	13370769	216899
849b3e95c5e8eb46	8	23	102113	1076
f6842376e05bf465	8	25	919841	9122
84a277907a27d4dc	6	5	1434	23
f7f9590046a2cc23	8	24	945835	5153
91854749c403da33	7	11	3170	157
b5036f5d14fd8ebe	8	16	37887	2542
d65e083b1567fe6d	8	8	1726	1022
1a1b2835716d5c64	7	16	4923	256
03c7969b39c31f54	8	23	46529	3849
fbcaa344fa23555a	7	8	8130	152
490920a14857230c	8	27	13370769	52068
0f134f503d2b2e3c	6	13	14161	171
9e91a232dc1b69ef	7	16	15364	495
fbd2ca682885d026	7	13	19010	273
ccf73919c1b1f099	6	6	1433	20
856941ceed1c4739	8	25	919841	9656
07df22ebf55f25f1	8	22	77449	3343
06bce4da9bb63f38	8	8	13426	1465
b106bbbd9e07000c	7	12	3835	147
29fc80e058f0d0c2	6	10	4007	37
39e298542f740499	7	9	6357	244
1d2ad692da2f9f0f	6	12	5369	30
0e6def5d6d4459fa	6	6	1001	16
7a9dc1a7abb4b894	8	27	13370769	248152
268329253ff87e7e	6	11	3308	11
f30b9e10b341edb4	6	6	1843	27
959a9407d871474f	7	8	2678	145
6c3b20a20acc0c16	7	6	2821	140
65821e2a6d0e2826	7	9	3151	167
7c2dedbb65ef7251	7	18	57923	638
9fcc2e612cc3bc23	8	22	29135	1697
25514c31637dc2bc	7	14	4471	93
ff97748ce26fb010	7	10	868	119
91742837fc2aa8ed	7	17	9851	110
9d5435ed91f2cdb8	8	14	1015	456
a45e5f91ce31ca58	8	9	5662	1659
876fe2f4e77d5049	8	16	1593	391
c5d6036db3a16191	8	12	56705	2698
6c078ae596434de4	7	19	237671	693
3016595dd631a3cb	6	5	2792	30
b38c3cdca9b13298	6	12	3333	27
155c22f052838294	6	11	1822	19
f54643cf5b069634	6	12	5369	36
da9d4db6b0408ca1	8	24	254811	4527
fbe7585fb31c8046	6	13	14161	34
b34db0b115e26b45	8	24	109375	10298
5cf10994b5956a00	6	11	2199	20
dd042ef707416b97	7	20	466927	1213
ddb2115e345fd4b5	7	14	2493	125
4a43561e6c89d316	8	24	109375	3868
cee452592426bd6e	8	20	7735	406
310aad81a3e02188	7	7	7406	249
838f9e53858ad120	6	9	1275	15
d2e54d3accd0ecde	6	13	14161	95
7c45b5a8981dc591	8	21	13981	948
c64ca6ed8b97250b	8	25	582135	45679
505813b6cb8db0e8	7	18	57923	457
580a4250b2e7ff51	8	27	13370769	210112
3769a88695c84683	7	10	18113	285
56e2372edfa2604d	8	20	14807	1228
96fefa589fd20d81	6	13	14161	84
9e8101ca55379229	6	13	14161	34
1aad46316101fbd2	7	8	1484	94
2ef3cd40d4824b3f	8	10	3272	1125
0a2e2b339174237a	8	25	582135	17640
c6b4979a59cafcd2	7	9	20412	364
ab63c6481950e5cd	6	9	1845	19
1b4699d90322e15a	6	7	2116	26
98fe34cb4e81cdcc	7	16	15364	341
11f842d2bbf59e13	6	7	5494	40
19e57e336beb3199	6	11	5053	16
79813c6ac147fcce	7	17	51349	150
3e6517f6c47d15b2	7	17	19221	276
435f3bf1b5353402	8	17	48579	2464
d5b7c50550f42fcc	7	18	35993	297
180bb441f0a03b64	6	7	2244	24
4b5721f9dd941424	7	12	2893	83
546cd703197e0d0f	7	16	4923	91
15e96077c1d3a2d0	8	8	33591	1885
79361eae3b59ee84	8	14	7236	1111
e1e0f1a7e6b24abe	7	7	3147	96
6f71a12cdc545890	6	11	5053	47
0563f585b5889044	8	21	4715	833
0acaaa7953d17eb1	7	6	10367	262
47c8c7cefe49ff10	8	8	33591	2594
e40b6b08c3160601	8	21	33735	871
b50487bf24c8c113	6	12	5369	33
d21d0d601a4165c2	8	23	23695	3978
4b9a0bc02e8bf9a4	6	12	5369	42
330ada1d4ec0dcae	6	13	5299	38
a276a82d2e5e57d7	6	7	5494	43
1e6b9392d79d4258	6	5	1332	21
568fd896216abcbe	7	18	242713	3791
cc16af651a52c406	8	16	1	297
bb1cba47c9a37dee	7	20	466927	4330
49fedecf4fb1a754	8	18	4379	510
9621b123a364c44c	6	8	1739	18
67320d0a7125d6a1	6	9	1870	17
9936979fb9611cf3	6	9	871	11
2093592bd139adc8	7	18	102484	292
d471868e00aef972	7	14	5251	78
082b3f2bfdd410bf	6	7	1021	20
bdfd89e728de237d	6	9	2279	27
11a35eccb2bc605a	7	12	17752	162
605d53479c995441	8	20	12115	410
326f33b37b9a836a	7	18	11601	130
0cd973807cf67379	8	8	14596	1355
3daac315b53168e9	8	25	144281	5773
b66e2e149d7097bd	6	5	1332	23
5cc8d02414903dd2	7	11	1114	78
ed92717f9c6cd32d	6	8	412	13
e08acb7aee42395d	7	20	466927	4301
a914ca2403759507	6	13	14161	45
24cdf811897b529b	8	11	27278	3001
66136a4871018367	7	18	35993	377
7f9ba0eb8657135b	7	19	237671	841
38b4f4a07d7d955b	7	11	14347	260
fde35503383b3412	6	5	1434	27
e136ffbc3ec6d97d	6	9	2279	25
40c7648fc219c905	8	20	63419	1219
f681aafc9bfe7179	7	7	5825	173
65cde6e64aae2126	7	8	8245	226
56245da3826f1ab7	7	17	19221	263
cdfb23b00ddec4a5	6	13	14161	97
f770f14d522438d9	6	8	1230	17
2493fd554d6a6262	6	14	22689	49
8631f35559f72ac2	7	14	3299	101
892b14c53217282f	8	15	3696	669
b9308b7b5f6b4f58	7	15	4523	194
3270336efec1621e	6	11	3308	15
850e6172d208169e	8	11	883	589
9f7229f102792367	8	7	12876	1118
71e63b38bcdd068d	8	23	124243	1050
0c53a99bdffa2963	8	25	582135	17082
6040bcc4735087a0	7	13	6248	90
f7180955b9bd8473	6	5	2792	30
f0e2014cc802907a	8	13	764	532
ccd6c5ef9d622854	7	13	2413	68
8f8076b237e1c430	7	19	237671	576
af49829f491a2198	7	8	3890	226
dc65da58d4301b49	8	22	185209	5354
343bccb4330a428d	7	6	6089	194
464541304061b68c	8	7	19878	1657
58c7ef45793d1c40	6	11	3308	25
acfe4769200e1dfc	7	18	242713	599
5a3677a472f9262e	6	12	16035	36
501f41caa7b4fcd0	8	11	2352	520
9cbcd31e6ea00ea1	7	13	2457	83
57d3b669b98c5953	6	9	1845	14
fa606cafb7814dd5	8	15	1379	414
1cceec4936ba48f2	7	7	6221	134
7d80019b47d4d26c	7	17	9851	229
064384055c130084	8	20	10833	1354
300cc63fed24c315	7	13	6152	281
d214b12e50a96aeb	8	11	21873	1955
01f5e3e5e4b2947f	7	10	2630	136
7cd888cb649975a0	8	10	1062	490
19b24129a4dfb026	7	19	237671	542
49eda6c4fb0a565f	8	19	1	2256
dc60e997cb8fc07a	6	11	5053	18
50abf1df4e7aa273	7	17	60265	439
3e5d34fbb90f081c	8	16	16597	1445
4be91f2e3c58e1c1	8	21	15014	341
d24e7afd73a2adfc	7	20	466927	1266
4b4f21a9c31acb56	7	20	466927	1953
b7337bb74d3372a6	8	15	4274	1068
3415dfccbfd950fb	7	17	34371	199
4045c28b46b8a5b3	8	26	1293343	9864
d4ba9cc7fc2f1481	6	14	22689	30
556ceecfefb2d658	6	6	1433	20
9a80cdf392a18ce8	7	10	837	93
a604897e4fadefe6	6	7	1021	15
feeea6c9d0596c05	8	12	1	526
e1f8574f667a63c1	7	20	466927	5016
2819f3d5df4768a4	7	16	4457	116
a5e8055f2fd3e1d3	7	8	1647	143
880334caf4f37abc	6	14	22689	94
5a5d76a172ba5278	7	8	3638	111
06b55fe2c07ee780	8	9	3922	918
79abec3fa598cf8c	6	14	22689	107
52be9b05f46e3d34	8	13	2768	1189
7e3ad800998cbd03	8	8	11874	1320
3879f13d39b2f181	6	10	7035	31
7e6d6708875b2d87	7	12	6924	163
72c64634a33ee6a5	8	8	2974	982
ce8de2a7d002e0ec	7	15	9682	208
963f61b35d537e0b	6	12	3333	19
fb1c777aa7624e44	6	9	1275	20
6542b322e6f41f94	7	11	735	108
3e40e00e3168f2d8	6	10	4065	24
1f3f017c45f98530	7	7	3906	151
35a1b82d41ff3ff6	6	8	3274	27
670b9b0639b093ac	6	9	1557	19
c53e7e53feb8db17	6	13	14161	55
922c980192af1669	7	18	35993	1021
d6263ce8f83c4280	8	14	1196	432
689e90df61f9f2a9	8	19	4406	794
f51600659a93db5e	8	14	3428	1298
8e6a60a69a378140	7	16	71343	584
5165070bb9d045e8	8	24	520843	15531
284b047708f8dc06	6	13	14161	21
26b98dcaa532470d	8	17	2915	439
a50265caeccb0420	6	6	3309	35
928709abf4fe318f	6	9	2373	16
1da1b652d10b8d09	8	15	1	1003
49393223ef323c1c	8	7	39666	2256
aa2d74ca73ea1dc8	8	12	7564	1791
b42f1e60322cef68	7	19	68109	404
91e2cb0639756490	6	8	842	14
86f266e58cbb84cd	7	12	3255	81
2d270240036e181c	7	11	3110	126
9aeadeda77f0a51b	6	9	2277	16
439cd122ca5a676b	6	10	703	18
7c377f2a4e1f4971	6	7	2244	22
4de27abbe84704d4	8	26	5898985	31404
929cb808937bede2	7	15	8249	174
338e3e0d30df4eef	8	12	2161	574
10bd1c709c381cd6	6	6	1433	21
ade92fdd18e8ac75	8	7	123366	3509
8c5c9545f32853c0	8	24	698307	8666
59948dcbe981c373	6	10	4065	34
3af5fb3beaab131e	8	17	1	519
3198c42302875149	7	14	4471	134
c4bac6dbf1c369e0	6	6	584	18
c98ee7fae407deca	8	17	3096	427
d5cc04e5b37e8846	7	9	2998	92
338459111dd62a0d	7	10	13315	131
74c56af7c6cf93b5	7	15	4287	84
2de22084fa0227ce	6	10	2212	18
5c2c41a8ca65dafe	6	13	14161	95
2040e5ce085b7bed	8	24	62979	3866
0f09ad48cc78c32d	7	17	5622	102
86de052118cfb46b	6	14	22689	35
e84289162f65a2bb	7	6	6089	171
49cd57bf6943ae27	8	14	3897	1089
1d5d23cb263ddb18	8	9	19125	2600
1793e45c7e9bb212	8	19	9011	1427
a7b52bf12fddbfe0	8	10	5846	1496
83aad88a7c33ca22	6	12	3333	20
aee3614d6887897b	7	11	4548	104
fdcee7553e3375b1	8	20	13788	852
5d9f66f021c239a6	6	11	5053	24
9fbd691f198df100	6	5	2792	31
85251421f6078bf1	8	21	23803	2754
7657f34fb6f006c2	8	17	1233	977
d85ad37e047e0ad5	8	17	7403	2575
86a956d294632604	7	13	5462	171
edc556a936674de0	8	19	6186	1129
3f407295c344a589	6	14	22689	49
67dd35deb8842098	7	14	17092	99
eb400f71486f0d1a	6	9	2279	27
6e9977ac009b5568	8	18	1	846
dbcf80fab8ff2b83	7	16	12271	195
9ab21f155d6766ef	7	12	4281	95
cce2602910a8297f	7	12	1319	63
2bab90d86ab7582c	6	10	7035	28
f2684cb6716b5b09	8	9	11755	1582
c8f2ebaae4d3ff0a	7	13	19869	437
0f96994991f93d62	7	13	7405	236
1985cd025895e60d	6	5	4714	33
b2ab3f39c6ddb939	8	9	4334	867
d739cec34b873c44	6	14	22689	49
273723db8d4a5b78	8	21	36455	571
d8bbdbd3c7ce7615	8	26	5898985	60474
